Categoria;Codigo;Texto breve de material;Ubicación;Imagen
Internas;10000865;"TEE LAT D 1/2"" FLARE M";3A2;https://http2.mlstatic.com/D_NQ_NP_2X_740947-MLV96182943857_102025-N.webp
Galvanizados;10000866;"TEE HIERRO GALV D 1-1/2"" NPT HEMBRA";4A2;https://http2.mlstatic.com/D_NQ_NP_718941-MLA90095500095_082025-O.webp
Galvanizados;10000867;"TEE HIERRO GALV D 1"" NPT HEMBRA";3B2;https://www.lewonski.com/sites/default/files/productos_ws/0050231-03.jpg
Galvanizados;10000868;"TEE HIERRO GALV D  1/2"" NPT HEMBRA";3A2;https://i.ibb.co/NM1pmBp/10000868.jpg
Galvanizados;10000869;"TEE HIERRO GALV D  3/4"" NPT HEMBRA";4A2;https://kototools.com.mx/wp-content/uploads/2020/12/3.4-6.jpg
Polietileno;10000871;"TEE PE80 D 1/2"" IPS SOCKET";1A1;https://edemco.com.co/uploads/imageproducts/8675826.webp
Polietileno;10000872;"TEE PE80 D 2"" IPS TOPE";1A1;https://tuberiastepco.com/wp-content/uploads/2023/11/accesorio-amarillo-gas-14.webp
Polietileno;10000873;"TEE PE100 D 3"" IPS TOPE";5B2;
Polietileno;10000874;"TEE   PE80 D  3/4"" IPS SOCKET";1A1;https://i.ibb.co/PsVmR4V6/10000874.jpg
Polietileno;10000875;"TEE RED PE80 D 3/4"" X 1/2"" IPS SOCKET";1A1;https://http2.mlstatic.com/D_NQ_NP_2X_803952-MCO94566354095_102025-T.webp
Polietileno;10000876;"TEE PE80 D 4"" IPS TOPE";BD2;https://i.ibb.co/VpDN0DCg/10000876.jpg
Polietileno;10000879;"TEE RED PE80 D 1/2"" IPSx1/2"" CTS SOCKET";1A1;https://i.ibb.co/DBTMLdG/10000879.jpg
Polietileno;10000880;"TEE RED PE80 D 3/4"" IPSx1/2"" CTS SOCKET";1A1;https://i.ibb.co/WW3br1Sc/10000880.jpg
Acero;10000882;"TEE REDUC AC D 6"" X 4"" SCH40 PARA SOLDAR";6B2;https://todovalvulas.com/wp-content/uploads/2020/08/TEE-REDUCIDA-ACERO-CARBON-SOLDAR-300x300.jpg
Estaciones;10000883;"TEE RECTA AC INOX D 1/4"" OD X 1/4"" NPTH";C.C.E4E;https://www.swagelok.com/assets/images/product_images/large/SS-12M0-3-8TFT.jpg?impolicy=superZoom
Acero;10000905;"TUBERIA AC D  3"" 5L X 42 E0.216 RE";3A4;
Galvanizados;10000911;"TUBERIA ACERO GALV SCH40 D 1-1/2"" NPT-M";3B3;
Galvanizados;10000912;"TUBERIA ACERO GALV SCH40 D 1"" NPT-M";4A3;
Galvanizados;10000913;"TUBERIA ACERO GALV SCH40 D  1/2"" NPT-M";3B3;
Galvanizados;10000914;"TUBERIA ACERO GALV SCH40 D  3/4"" NPT-M";3A4;
Acero;10000918;"TUBERIA AC D 1-1/2"" API 5L SCH 40";3A4;
Polietileno;10000924;"TUBERIA PE80  1/2"" CTS RDE7 AMARILLA MD";7;https://i.ibb.co/3gY25CN/10000924.jpg
Internas;10000925;"TUBERIA COBRE D 1/2"" FLEXIBLE OD E0.032";6B2;https://http2.mlstatic.com/D_NQ_NP_808979-MCO72549229788_112023-O.webp
Polietileno;10000930;"TUBERIA PE80  1/2"" IPS RDE9 AMARILLA MD";7;https://i.ibb.co/JjvnCsHZ/10000930.jpg
Polietileno;10000931;"TUBERIA PE80 2"" IPS RDE11 AMARILLA MD";BD2;https://i.ibb.co/VWqD2TX2/10000931.jpg
Polietileno;10000932;"TUBERIA PE80 3"" IPS RDE11 AMARILLA MD";1A4;
Polietileno;10000933;"TUBERIA PE80  3/4"" IPS RDE11 AMARILLA MD";7;https://i.ibb.co/f61PPYz/10000933.jpg
Polietileno;10000934;"TUBERIA PE80 4"" IPS RDE11 AMARILLA MD";2A4;
Polietileno;10000935;"TUBERIA PE80 6"" IPS RDE11 AMARILLA MD";2A3;
Polietileno;10000936;"TUBERIA PE80 1"" IPS RDE11 AMARILLA MD";BD2;
Estaciones;10000937;"TUBING AC INOX D 1/4"" OD X 0.035"" ESP";3A4;
Estaciones;10000939;"TUBING AC INOX D 1/2"" OD X 0.035"" ESP";3A4;
Acero;10000946;"UNION SIMPLE AC D 1"" NPTH X 3000 LB ROSC";6A2;https://www.fehierro.com/124-thickbox_default/union-a-forjada-rosc-3000lb-coupling.jpg
Polietileno;10000947;"UNION PE80 D  1/2""  CTS SOCKET";1A2;https://i.ibb.co/F4P0NXWF/10000947.png
Acero;10000948;"UNION SIMPLE AC D 1-1/4"" NPTH";6A2;https://mercadoindustrialec.com/wp-content/uploads/2023/08/1000034271.jpg
Acero;10000949;"UNION SIMPLE AC D 1/2"" NPTH X 3000 LB";6B2;https://tuvalrep.com.co/wp-content/uploads/2021/09/Union-Acero-al-carbon-x-3000.webp
Acero;10000952;"UNION SIMPLE AC D 2"" NPTH X 3000 LB";6A2;https://tododeinoxidable.com.mx/wp-content/uploads/cople-roscado-2.jpg
Galvanizados;10000963;"UNION SIMPLE HIERRO GALV D 1-1/2"" NPTH";3B2;https://edemco.co/uploads/imageproducts/8673166.webp
Galvanizados;10000964;"UNION SIMPLE HIERRO GALV D  1/2"" NPTH";3B2;https://orbe.com.pe/wp-content/uploads/2023/04/g2-s2-p9.png
Galvanizados;10000965;"UNION SIMPLE HIERRO GALV D  3/4"" NPTH";4A2;https://media.falabella.com/sodimacPE/278114_01/w=1500,h=1500,fit=pad
Galvanizados;10000966;"UNION SIMPLE HIERRO GALV D   3/8"" NPTH";3B2;https://www.sodiva.com.co/wp-content/uploads/2024/06/Union-Galvaniada.-3.8.jpg
Polietileno;10000967;"UNION PE80 D  1/2"" IPS SOCKET";1A2;https://http2.mlstatic.com/D_NQ_NP_826114-MCO46598680247_072021-O.webp
Polietileno;10000968;"UNION PE80 D 2"" IPS SOCKET";1A1;https://cdn2.bigcommerce.com/server1200/66912/products/544/images/1119/yellow-gas-socket-fusion-coupling-mdpe-pe2406-pe2708__41067.1340045695.1280.1280.png?c=2
Polietileno;10000969;"UNION PE80 D 2"" IPS ELECTROFUSION";5A2;
Polietileno;10000970;"UNION PE80 D 3"" IPS ELECTROFUSION";5A2;
Polietileno;10000971;"UNION PE80 D  3/4"" IPS SOCKET";1A1;https://i.ibb.co/4wT50VFL/10000971.jpg
Polietileno;10000972;"UNION PE80 D 4"" IPS ELECTROFUSION";5A2;https://i.ibb.co/chQtJnSF/10000972.png
Polietileno;10000974;"UNION PE80 D 1"" IPS SOCKET";1A1;https://i.ibb.co/qM7hxNBq/10000974.jpg
Internas;10000985;"VALVULA CR D  1/2"" FLARE-M  X FLARE-M";2B1;https://i.ibb.co/cSrRZL4J/10000985.jpg
Reguladores;10000988;"REGULADOR AFV 14640 M3H D 2"" ANSI 300";5A1;https://sc04.alicdn.com/kf/H553dbcbb50e04fbb9cb754d6cb9bba3cp.jpg
Reguladores;10000989;"REGULADOR AFV M3H D 3"" ANSI 300";5A1;
Galvanizados;10000990;"VALVULA CR D  1/2"" NPT-Hx150 LB";2B1;https://i.ibb.co/V0BYB17T/10000990.jpg
Acero;10000991;"VALV BOLA TRUNNION AC D 2"" ANSI 300 RF";5A1;https://i.ibb.co/WNSQwGGH/10000991.png
Acero;10000993;"VALVULA BOLA FLANCHADA AC D 3"" ANSI 150";S.P.M;https://5.imimg.com/data5/SELLER/Default/2024/11/469541175/TP/XG/IE/8099313/m-s-150-3-pc-design-ball-valve-flanged-end-lever-operated-500x500.jpg
Acero;10000994;"VALVULA BOLA FLANCHADA AC D 4"" ANSI 300";S.P.M;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/Valvulas-Valvula-Bola-Floating-Flanchada-V-BOLA-AC-300-FL-PL-A216316-RF-4-ONR-224320210226173110.JPG
Acero;10000995;"VALVULA BOLA FLANCHADA AC D 4"" ANSI 150";6B2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/Valvulas-Valvula-Bola-Floating-Flanchada-V-BOLA-AC-150-FL-PL-A216316-RF-4-ONR-223820210226173110.JPG
Acero;10000996;"VALVULA BOLA ROSCADA AC D 2"" A105 FULL";5A1;
Acero;10000998;"VALVULA BOLA ROSCADA D 2"" ANSI 150";5A1;https://img.directindustry.es/images_di/photo-mg/214393-16157448.jpg
Acero;10001000;"VALVULA BOLA D 3""x300 RFHL TRUNION PC";S.P.M;https://www.lenmark.com/cdn/shop/products/289677.webp?v=1703360096
Galvanizados;10001007;"VALVULA CR D  3/4"" NPT-Hx150 LB";2B1;https://i.ibb.co/6Kr4tDG/10001007.jpg
Acero;10001010;"VALVULA GLOBO FLANCHADA AC D 3"" ANSI 300";S.P.M;https://image.made-in-china.com/365f3j00QZuVRNjyfmoa/V-lvula-de-globo-manual-con-brida-de-asiento-RF-ASME-B16-34-de-Clase-300.webp
Galvanizados;10001051;"UNION SIMPLE HIERRO GALV D 1"" NPTH";3B2;https://media.falabella.com/sodimacPE/278130_13/w=800,h=800,fit=pad
Acero;10001052;"UNION SIMPLE AC D 1/4"" NPTH";6B2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/20220301215522-Accesorios-Roscados-300-psi-Acc-En-Hierro-Negro-UNION-LISA-ACERO-CARBON-300-PSI-A197-ROSCAR-14-770202203012155226932.jpg
Acero;10001053;"BRIDA WN AC FORJADO D  3"" ANSI 300 RF";6B2;https://i.ibb.co/rfKkMM2B/10001053.png
Acero;10001055;"CODO AC SCH40 D 3"" X 90 GR RADIO LARGO";6A2;https://rjrnrwxhinin5q.ldycdn.com/cloud/jkBorKrnSRjlnjnkr/Carbon-Steel-A234-Wpb-Bw-90-Degree-Elbow.jpg
Rep.Herra.Varios;10001070;PENETRANTE MULTIPROPOSITO EN AEROSOL;C.C.E4B;https://i.ibb.co/LXdFFTCG/10001070.jpg
Polietileno;10001079;"CODO PE80 D 6"" IPS x 90 GR RDE11 TOPE";1A1;
Rep.Herra.Varios;10001082;BATERIA 12 V - 7 A/H SELLADA LIBRE MNTO;5B1;https://images.rappi.com/products/1744754221530_1744754218974_1744754218946.jpg
Acero;10001086;"BRIDA CIEGA AC FORJADO D 3"" ANSI 600 RF";6A2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/600-psi-ciega-bl-Bridas-en-acero-carbon-BRIDA-BL-AC-600-A105-RF-3-MTF-220220210226173110.JPG
Acero;10001088;"BRIDA WN AC FORJADO D 2"" ANSI 150 RF";6A2;https://es.emilymetal.com/wp-content/uploads/Metal-Flange-279.jpg
Acero;10001089;"BRIDA WN AC FORJADO D  3"" ANSI 600 RF";6B2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/1-600-psi-con-cuello-wn-Bridas-en-acero-carbon-BRIDA-WN-AC-S80-600-A105-RF-3-SQG-208520210226174610.JPG
Acero;10001090;"BRIDA WN AC FORJADO D2"" ANSI 600 RF SC40";6B2;https://http2.mlstatic.com/D_NQ_NP_998435-MLM89344470367_082025-O.webp
Rep.Herra.Varios;10001096;"CINCEL 1/2"" D X 6"" LONG";C.OF.P;https://globaltoolsgt.com/cdn/shop/products/s-l300_7c2fe3a3-8599-47a1-b801-4a2a8eca4e07_1024x.png?v=1572133105
Acometidas;10001106;"CONECTOR LAT M30x2-D 1/2"" FLARE 1PZA";2A1;https://i.ibb.co/tpw11zYQ/10001106.jpg
Acero;10001108;"COPA CONCENTRICA D 6""x2"" SCH40";6B2;https://icofesa.com/sistema/fotos/1producto16079.jpg
Acero;10001109;"COPA CONCENTRICA D 8""x3"" SCH40";6B2;https://images.tcdn.com.br/img/img_prod/585222/reducao_concentrica_a234_sch40_s_costura_dn_8_x_3_50432_1_20200605101410.jpg
Estaciones;10001118;"EMPAQUE FLEXITALICO BRIDA D  2"" ANSI 300";6B2;https://ferropetrol.com/cdn/shop/files/FLEX-SEAL_RWI_411142da-7e75-4531-b7ae-18e95f94edcf.jpg?v=1756433666
Acero;10001121;"ESPARRAGO AC GR B7 D 3/4"" X 5-1/2"" LONG";3B4M3C;https://http2.mlstatic.com/D_NQ_NP_873932-MLA76474685524_052024-O.webp
Acero;10001122;ESPARRAGO AC GR B7 D 7/8 X 6 LONG;3B4M3A;https://http2.mlstatic.com/D_NQ_NP_2X_733083-MLV69858506514_062023-T.webp
Rep.Herra.Varios;10001135;"LLAVE DE TUBO 14"" LONG";C.C.E5C;https://ferreco.com/2001-large_default/llave-de-tubo-14-pretul.jpg
Reguladores;10001137;"MANGA B7 VALVULA AXIAL 2"" SERIE 600";C.C.E6C;
Reguladores;10001138;"MANGA H5 VALVULA AXIAL 2"" SERIE 300";C.C.E6C;
Reguladores;10001140;"MANGA V7 VALVULA AXIAL 2"" SERIE 600";C.C.E6C;
Estaciones;10001145;"MANOMETRO 400PSI CARA D 4-1/2"" RECA-INOX";C.C.E9C;https://static.grainger.com/rp/s/is/image/Grainger/4TA50_AS01?$glgmain$
Acometidas;10001146;"MANOMETRO 100 PSI CARA 4-1/2"" RECA-INOX";C.C.E9C;https://valveco.com.co/cdn/shop/products/medkrit_1.jpg?v=1614354415
Reguladores;10001165;ZSC-320-100 PILOTO REGULADOR AMCO;5A1;https://i.ibb.co/jPMspCJ6/10001165.jpg
Polietileno;10001175;"REDUC. PE80 D  1/2""IPS x1/2"" CTS SOCKET";1A1;https://tuvalrep.com.co/wp-content/uploads/2021/04/union-reducida-polietileno-gas-1.webp
Reguladores;10001176;"REGULADOR 80 M3H 30PSI CONEX 1-1/2"" NPTH";5A1;https://carremmcontrols.com/cdn/shop/products/Sensus_243_Regulator_Large_96f4e4f0-e0ae-4b39-a719-b12e96459f54_large.jpg?v=1604418563
Polietileno;10001188;"TAPON PE100 D 4"" IPS RDE 11TOPE";5B2;
Acero;10001189;"TEE AC D 1"" X 3000 LB ROSCADA";6B2;https://image.made-in-china.com/365f3j00tdvlmufICpqb/B16-11-A105-105n-Clase-3000-Lb-Sw-Tee-roscado.webp
Acero;10001210;"VALVULA GLOBO FLANCHADA AC D 2"" ANSI 150";5A1;https://provindus.com.py/public/storage/media/large_6s5Ui4wNxqEcJxrvW35O9l7pOkUpJCRXd79Bi3Rw.png
Acero;10001217;"CODO AC SCH40 D 2"" X 90 GR RADIO LARGO";6A2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfx3YLTRclkw7Dwmq_dS7Hm_XCjEP1UIuiSw&s
Reguladores;10001220;DIAFRAGMA PILOTO ZSC VALVULA FLUJO AXIAL;C.C.E2B;https://i.ibb.co/Z1ThVfDw/10001220.png
Estaciones;10001222;"KIT AISLAMIENTO D  4"" ANSI 300";5B1;
Galvanizados;10001223;"UNION UNIVERSAL ACERO D 1-1/2"" x150";6B2;https://ferropetrol.com/cdn/shop/files/universal-acero-al-carbon_3812efd2-5380-46e3-ba71-45e335a63ee4.jpg?v=1736978432&width=290
Polietileno;10001225;"TEE   PE80 D 1"" IPS SOCKET";1A1;https://i.ibb.co/0wq1nLv/10001225.png
Polietileno;10001226;"REDUC. PE80 D 1"" IPS x3/4"" IPS SOCKET";1A1;https://i.ibb.co/93nd32W4/10001226.jpg
Polietileno;10001227;"TAPON   PE80 D  1"" IPS SOCKET";1A1;https://i.ibb.co/WN412v99/10001227.jpg
Polietileno;10001228;"REDUC. PE80 D 2""IPS x1""IPS SOCKET";1A1;https://tuvalrep.com.co/wp-content/uploads/2021/04/reduccion-copa-polietileno-gas.webp
Medidores;10001233;MEDIDOR 48 M3H DIAF 45 LT IZQ 20PSI;S.P.M;https://i.ibb.co/5h9ydcrc/10001233.jpg
Polietileno;10001236;"TEE RED PE80 D 1"" x 3/4"" IPS SOCKET";1A1;
Acero;10001237;"BRIDA ROSCADA AC FORJADO D 2"" ANSI 150";5A1;https://http2.mlstatic.com/D_NQ_NP_987623-MLM74995184826_032024-O.webp
Acero;10001246;"BRIDA WN AC FORJADO D  4"" ANSI 300 RF";6A2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/1-300-psi-con-cuello-wn-Bridas-en-acero-carbon-BRIDA-WN-AC-S40-300-A105-RF-4-MTF-4720210226173902.JPG
Acero;10001251;"BRIDA WN AC FORJADO D 2"" ANSI 300 RF";6B2;https://http2.mlstatic.com/D_NQ_NP_2X_660526-MLV76578818608_062024-N.webp
Acero;10001252;"TEE AC SCH40 D 6"" PARA SOLDAR";6A2;https://i.ibb.co/JftFXbg/10001252.png
Acero;10001253;"BRIDA WN AC FORJADO D  6"" ANSI 150 RF";6A2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/150-psi-con-cuello-wn-Bridas-en-acero-carbon-BRIDA-WN-AC-S40-150A105-RF-6-MTF-3720210226173102.JPG
Acero;10001254;"TAPON AC D 3/4"" NPTM X 3000 LB";6A2;https://i0.wp.com/yamuni.com.mx/wp-content/uploads/2020/12/TP075C80-scaled.jpg?fit=1200%2C1200&ssl=1
Acero;10001258;"BRIDA WN AC FORJADO D 2"" ANSI 600 RF";6A2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/300-psi-con-cuello-wn-Bridas-en-acero-carbon-BRIDA-WN-AC-XS-300-A105-RF-4-MTF-5220210226173102.JPG
Acero;10001259;"BRIDA WN AC FORJADO D 1"" ANSI 150 RF";6B2;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/150-psi-con-cuello-wn-Bridas-en-acero-carbon-BRIDA-WN-AC-S40-150A105-RF-1-MTF-3120210226173102.JPG
Polietileno;10001289;"VALVULA PE80 D 4"" IPS RDE11";BD2;
Acero;10001290;"TEE AC SCH40 D 4"" PARA SOLDAR";6B2;https://icofesa.com/sistema/fotos/2producto16854.jpg
Acero;10001292;"TUBERIA AC D  6"" API 5L X 42 E0.28 REV";BD2;
Reguladores;10001302;FILTRO INSPIRADOR VALVULA AXIAL;C.C.E2B;
Estaciones;10001308;"CONECTOR AC INOX 1/2"" OD X 1/2"" NPTM";C.C.E4D;https://http2.mlstatic.com/D_NQ_NP_818208-MLV70078375599_062023-O.webp
Rep.Herra.Varios;10001315;"PINZA SUJETADORA TERMOFUSION D  1/2"" CTS";5A1;
Rep.Herra.Varios;10001316;CHALECO REFLECTIVO EN MALLA NARANJA;5A1;https://agrofarbef.com/wp-content/uploads/2023/12/chaleco-reflectivo-tipo-malla-500x500-agrofarbef-1.jpg
Polietileno;10001321;"SILLETA AUTOPER PE80D4""X3/4"" IPS ELECTRO";5B2;
Reguladores;10001357;"REGULADOR 100M3/H 10 PSICD1-1/4""NPTF-180";5A1;
Rep.Herra.Varios;10001380;GUANTE VAQUETA;5A1;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR35eTb_uJkXs9qs4PiZUcNGXdcpLHD3lLEnw&s
Rep.Herra.Varios;10001382;CASCO DE SEGURIDAD BLANCO CON TAFILETE;5A1;https://andes-safety.com/wp-content/uploads/2015/05/casco-3m-h-700-tipo-jockey-epp-proteccion-de-cabeza-jpg.webp
Rep.Herra.Varios;10001383;PROTECTOR AUDITIVO TIPO COPA;5A1;https://tiendamq.com/cdn/shop/products/diadpeltor_600x.png?v=1726161862
Medidores;10001393;MEDIDOR  85 M3H ROT 12Bar ANSI150 G65 ID;S.P.M;
Acero;10001403;"ESPARRAGO AC GR B7 D 5/8"" X 4-1/2"" LONG";3B4M3B;
Acero;10001404;"ESPARRAGO AC GR B7 D 5/8"" X 3-1/2"" LONG";3B4M1B;
Polietileno;10001409;"TEE   PE80 D 3"" IPS TOPE";BD2;
Acero;10001420;"VALVULA BOLA FLANCHADA AC D 2"" ANSI 300";5A1;https://i.ibb.co/mrPb3RpB/10001420.png
Polietileno;10001429;"VALVULA   PE80 D 3"" IPS RDE11";1A2;https://i.ibb.co/4gJJJC0V/10001429.jpg
Rep.Herra.Varios;10001441;BATERIA PARA RADIO PRO 5150 MOTOROLA;C.C.E5C;https://ve.all.biz/img/ve/catalog/10060.jpeg
Galvanizados;10001464;"TAPON HIERRO GALV D 1"" NPTH";3B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwzJd3ijNK0Mi9KLFHdgIn377UbJ_TSJn_dA&s
Rep.Herra.Varios;10001478;GAFAS PROTECTORAS;5A1;https://img.kwcdn.com/product/fancy/6d1e22cb-4fe3-4cc4-8af8-33cc4b68d3d6.jpg?imageMogr2/auto-orient%7CimageView2/2/w/800/q/70/format/webp
Acero;10001497;"VALVULA BOLA FLANCHADA AC D 2"" ANSI 150";6B2;https://depotmx.com/wp-content/uploads/2019/02/302-Valvulas-Esfera-Inoxidable-bridada-scaled.jpg
Rep.Herra.Varios;10001519;CAJA GRANDE PARA HERRAMIENTAS;C.CE7E;https://ventdepot.mx/cdn/shop/files/Caja-para-Herramientas-GEP-TAE-g_040e187d-827e-4224-ad10-7a022a2014f9_grande.jpg?v=1760989017
Acometidas;10001524;"MANOMETRO 100 PSI CAR 2-1/2"" RECA INOX";C.C.E8D;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXPXw5EFA8aaxTMvcRRH09DjidWLv7JzhKlA&s
Acero;10001558;"REDUCCION CONCENTRICA AC SCH40 10"" X 4""";6B2;
Rep.Herra.Varios;10001582;BATERIA ALCALINA TIPO D 1.5V;C.OF.P;https://panamericana.vtexassets.com/arquivos/ids/351178/pila-alcalina-d-energizer-max-x-2-39800011398.jpg?v=637236836631870000
Acero;10001621;"VALVULA BOLA FLANCHADA AC D 3"" ANSI 300";S.P.M;https://www.lenmark.com/cdn/shop/products/323527.webp?v=1703386605
Estaciones;10001633;VALVULA SOLENOIDE TRES VIAS ELECT 260PSI;C.C.E5B;https://hydronicsdepotinc.com/cdn/shop/files/31A2AV20_18_lead_DIN_700x700.png?v=1753896183
Estaciones;10001642;VALV SOLENOIDE NEUM 80 PSI CONTROL 3VIAS;C.C.E5A;https://s.alicdn.com/@sc04/kf/Hfdb2e28959d74fe1949d492c5d5b0f5f9/Pressure-Reducing-Valve-Fisher-167DA-Pressure-Regulating-Valve-Mounted-on-the-Valve-67CFR-237-67CFR-239-67CFR-600-67CFR-226.jpg_300x300.jpg
Rep.Herra.Varios;10001682;556EB0000047 TERMO SUICHE CALENT CENTRAL;C.C.E9B;
Acometidas;10001685;CONECTOR CIEGO LAT D M26 X1.5 1-PIEZA;2B2;
Reguladores;10001720;ORIFICIO 3/8 REGULADOR AMCO 1800 CPB2;C.C.E3E;
Rep.Herra.Varios;10001733;CABLE SERIAL MILITAR PARA RTU;C.C.E1B;
Acero;10001773;"ESPARRAGO AC GR B7 D 1"" X 7-1/4"" LONG";3B4M2B;
Reguladores;10001812;70017P042 RESORTE REG AMCO 1813C-1813B2;C.C.E3B;
Reguladores;10001844;"REGULADOR  70 M3H 125 PSI CD 1-1/4"" NPTH";4B1;https://http2.mlstatic.com/D_NQ_NP_631405-MLM42063600872_062020-O.webp
Acero;10001858;"REDUCCION CONCENTRICA AC SCH40 4"" X 2""";6B2;https://www.flocon.co.uk/cdn/shop/files/Carbon_20Steel_20Concentric_20Reducers_20BS1640_13.CON.020.015.jpg?v=1764644726
Internas;10001876;"VALVULA PEALPE 1216 (CR D 1/2"")";2A2;https://http2.mlstatic.com/D_NQ_NP_892334-MCO93850940550_102025-O.webp
Internas;10001878;CODO PEALPE 1216 (D 1/2);2A1;https://media.falabella.com/sodimacCO/900404/public
Internas;10001879;"TEE PEALPE 1216  (D 1/2"")";2A1;https://tuvalrep.com.co/wp-content/uploads/2024/09/Tee-Pe-al-Pe-TVR.webp
Internas;10001880;"CODO PEALPE 1216 x1/2"" NPT HEMBRA";2A1;https://tuvalrep.com.co/wp-content/uploads/2022/03/Codo-Pe-al-Pe-x-NPT-TCL.webp
Internas;10001881;"UNION PEALPE 1216 x1/2"" NPT MACHO";2A2;https://cdn.laferreteria.online/thumb_1/phpThumb.php?src=/img/44265.jpg
Internas;10001882;"UNION PEALPE 1216 (D 1/2"")";2A2;https://easycolombia.vtexassets.com/arquivos/ids/161120/conect-union-laton-pealpe-1216x1216-1.jpg?v=638066265426800000
Internas;10001883;"TEE PEALPE 1216 x1/2"" NPT HEMBRA";2A1;https://tuvalrep.com.co/wp-content/uploads/2022/03/Tee-Pe-al-Pe-x-NPT-TCL.webp
Internas;10001884;"UNION PEALPE 1216 x1/2"" NPT HEMBRA";2A1;https://tuvalrep.com.co/wp-content/uploads/2024/09/Adaptador-Hembra-Pe-al-Pe-3.webp
Internas;10001889;DOBLA TUBO EXTERNO TUBERIA PE-AL-PE 1216;5B1;https://pty.coppergroupint.com/wp-content/uploads/2022/08/Doblador-de-tubo-tipo-resorte-12-uniweld-1200x1200.png
Reguladores;10001890;"71411P012 RESORTE 10-75 PSI PILOTO AFV2""";C.C.E3C;
Acometidas;10001903;"ELEVADOR LAT D 1/2"" IPS X 1/2"" NPTM";2B2;https://i.ibb.co/VpNkN7K3/10001903.jpg
Acero;10001906;"VALVULA BOLA FLANCHADA AC D 6"" ANSI 300";S.P.M;
Acometidas;10001909;"ELEVADOR HIERRO GAL D 1"" IPS x1"" NPTM";3B2;https://i.ibb.co/tPH8XfKg/10001909.jpg
Rep.Herra.Varios;10001916;CABLE RG8/U DE 50 OHMIOS RIGIDO;3B4;
Polietileno;10001919;"VALVULA PE80 D 6"" IPS RDE11 TOPE";1A1;
Acero;10001925;"TEE REDUC AC D 6"" X 3"" SCH40 PARA SOLDAR";6B2;
Estaciones;10001941;"VALVULA BOLA AC INOX D 1/4"" ODX 1500 PSI";C.C.E4D;https://www.restek.com/ccstore/v1/images/?source=/file/v3830100306532116870/products/23201_gca.jpg&height=475&width=475&quality=0.8&outputFormat=JPEG
Polietileno;10001949;"TEE PE80 D 6"" IPS TOPE";BD2;
Acero;10001970;"ESPARRAGO AC GR B7 D 3/4"" X 4-3/4"" LONG";3B4M2C;
Acero;10001972;"ESPARRAGO AC GR B7 D 5/8"" X 3-1/4"" LONG";3B4M3C;
Acero;10001974;"NIPLE AC D 2"" X 3"" LONG SCH40";5B1;
Acero;10001977;"UNION SIMPLE AC D 3/4"" NPTH X 3000 LB";6B2;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfDR_Ml3BqXqZEHVL2H2a3HIaW_2Z7UaYeqg&s
Acero;10001979;"VALVULA BOLA FLANCHADA AC D 6"" ANSI 150";S.P.M;https://www.slevysurplus.com/Content/Images/ItemImages/102880_1.%20neway%206in%20150lb%20ball%20valve%20(1).jpg
Acero;10001983;"ESPARRAGO AC GR B7 D 7/8"" X 5-1/4"" LONG";3B4M1C;
Estaciones;10001987;"KIT AISLAMIENTO D  2"" ANSI 150";5B1;
Estaciones;10001988;"KIT AISLAMIENTO D  4"" ANSI 150";5B1;
Acero;10001993;"VALVULA BOLA FLANCHADA AC D 2"" ANSI 600";S.P.M;
Acometidas;10001994;"REGULADOR  2 M3H 20-60 PSI CD 1/4"" NPTH";4B1;https://http2.mlstatic.com/D_NQ_NP_2X_916693-MCO86857779475_062025-T.webp
Polietileno;10002001;"TAPON PE80 D 6"" IPS TOPE";BD2;
Estaciones;10002005;"CODO ACERO INOX D 1/4"" NPTM X 1/2"" OD";C.CE.4C;https://ecommercer.granadaycia.com/backend/admin/backend/web/archivosDelCliente/items/images/Acero-inoxidable-Conectores-para-tubing-CODO-M-SS316-OD-12-X-NPT-14-ABA-95920210226173106.jpg
Estaciones;10002007;"CONECTOR AC INOX D 1/4"" OD x 1/2"" NPTM";C.C.E4D;https://m.media-amazon.com/images/I/71nC02jXlEL._AC_UF894,1000_QL80_.jpg
Medidores;10002011;MEDIDOR   6 M3H DIAF (G-4) M26x1.5 IZQ;4A1;
